User_id,Product Name,Rating
6634,Teracotta 6,3
6996,Chau Mask 3,3
6621,Chau Mask 6,4
6915,Garad Saree 3,4
7339,Chau Mask 7,5
7145,Gobindobhog 9,5
7287,Fazli 10,4
7303,Kolkata Rasgulla 7,4
7408,Kushmandi Wooden Mask 11,4
6793,Dokra 13,3
7353,Dokra 6,3
7168,Kushmandi Wooden Mask 2,5
7050,Sundarban Honey 12,3
6751,Nakshi Kantha Saree 17,4
6889,Gobindobhog 6,5
7093,Kolkata Rasgulla 1,4
7268,Sundarban Honey 14,4
7116,Patachitra 10,4
6701,Kalonunia 1,5
6900,Santiniketan Leather 4,4
6648,Chau Mask 5,3
7344,Madur 3,4
7507,Kolkata Rasgulla 3,4
6580,Nakshi Kantha Saree 2,4
6776,Santiniketan Leather 9,4
6571,Sitabhog 6,3
6993,Dokra 12,4
7449,Gobindobhog 1,3
7241,Patachitra 9,3
6984,Sundarban Honey 8,4
7319,Joynagar Moya 5,5
7321,Garad Saree 13,4
7496,Gobindobhog 3,5
7273,Garad Saree 1,3
6873,Nakshi Kantha Saree 12,4
7238,Sitabhog 6,5
6984,Mihidana 4,5
7361,Chau Mask 2,5
6659,Baluchari Saree 5,4
7038,Kushmandi Wooden Mask 8,4
7140,Joynagar Moya 4,3
7352,Nakshi Kantha Saree 12,5
7082,Sitabhog 10,3
6978,Patachitra 1,3
6815,Nakshi Kantha Saree 2,5
7367,Sundarban Honey 11,4
7202,Sundarban Honey 14,3
7479,Gobindobhog 10,3
7315,Nakshi Kantha Saree 20,5
7467,Dokra 14,3
6721,Sitabhog 9,4
6767,Kalonunia 3,3
7238,Santiniketan Leather 8,5
6889,Sitabhog 3,5
7491,Patachitra 2,4
6837,Nakshi Kantha Saree 13,5
6738,Himsagar 2,4
6822,Nakshi Kantha Saree 4,5
6764,Himsagar 9,4
6847,Mihidana 5,3
7526,Gobindobhog 1,5
7381,Chau Mask 1,4
6889,Gobindobhog 1,3
7171,Patachitra 9,5
7215,Sundarban Honey 6,4
6650,Joynagar Moya 10,4
6724,Himsagar 5,3
7159,Kalonunia 2,5
7060,Mihidana 3,4
7017,Teracotta 8,5
7174,Sundarban Honey 13,4
7251,Sitabhog 9,4
6735,Gobindobhog 11,4
6752,Baluchari Saree 10,3
7180,Santipur Tanter Saree 1,5
6940,Joynagar Moya 4,5
7293,Dokra 1,5
7487,Patachitra 5,4
6548,Kalonunia 9,4
7364,Mihidana 4,5
7456,Chau Mask 8,4
6879,Kushmandi Wooden Mask 9,5
7148,Kolkata Rasgulla 6,5
7496,Garad Saree 8,3
6801,Fazli 8,3
7260,Gobindobhog 3,4
7078,Nakshi Kantha Saree 4,5
7104,Dokra 6,3
7247,Nakshi Kantha Saree 19,5
6609,Dokra 3,3
7379,Kushmandi Wooden Mask 6,5
7165,Mihidana 4,5
7006,Sitabhog 3,5
6561,Himsagar 2,3
6620,Santiniketan Leather 10,5
6667,Joynagar Moya 4,5
7116,Madur 1,4
6793,Gobindobhog 3,3
6713,Madur 8,4
6703,Garad Saree 6,3
6773,Sitabhog 9,4
6792,Chau Mask 3,5
7357,Teracotta 8,5
7385,Nakshi Kantha Saree 7,5
7037,Sundarban Honey 1,4
6695,Dokra 7,5
7481,Sundarban Honey 2,5
6557,Mihidana 2,3
6946,Baluchari Saree 9,4
6962,Gobindobhog 5,5
7298,Nakshi Kantha Saree 1,3
7209,Dokra 9,4
7237,Nakshi Kantha Saree 2,3
6889,Teracotta 2,4
6625,Himsagar 2,3
6947,Kushmandi Wooden Mask 8,4
7185,Kolkata Rasgulla 11,4
6937,Teracotta 2,3
7274,Himsagar 6,3
6556,Kushmandi Wooden Mask 3,3
6857,Garad Saree 8,5
6613,Chau Mask 1,3
7075,Chau Mask 5,5
7224,Kolkata Rasgulla 1,4
6598,Santipur Tanter Saree 1,4
6637,Dokra 9,4
6900,Patachitra 9,3
7093,Sundarban Honey 8,3
6873,Nakshi Kantha Saree 1,5
7269,Santipur Tanter Saree 2,3
6545,Baluchari Saree 1,4
6804,Fazli 6,3
7235,Kushmandi Wooden Mask 4,3
6676,Chau Mask 6,4
6893,Gobindobhog 11,4
6628,Mihidana 10,4
7077,Sundarban Honey 4,5
7144,Teracotta 6,5
6581,Kolkata Rasgulla 5,3
7506,Mihidana 6,3
6650,Garad Saree 3,3
7207,Kalonunia 11,5
6799,Mihidana 9,5
7318,Himsagar 1,5
6761,Dokra 1,4
7102,Mihidana 1,4
7461,Nakshi Kantha Saree 7,3
6958,Baluchari Saree 3,4
7127,Joynagar Moya 9,3
6839,Teracotta 1,3
7192,Chau Mask 3,4
6766,Patachitra 14,3
6800,Dokra 6,5
6612,Gobindobhog 1,4
7406,Chau Mask 3,5
6985,Chau Mask 1,4
6864,Kolkata Rasgulla 7,5
6846,Nakshi Kantha Saree 1,3
6619,Sitabhog 7,5
6949,Baluchari Saree 8,5
7003,Nakshi Kantha Saree 4,3
7524,Santiniketan Leather 7,4
7229,Patachitra 10,4
7142,Nakshi Kantha Saree 13,4
7340,Baluchari Saree 1,4
6972,Santiniketan Leather 4,4
6918,Nakshi Kantha Saree 4,5
7107,Garad Saree 8,3
6655,Baluchari Saree 8,4
7378,Teracotta 3,3
6952,Santipur Tanter Saree 8,4
6702,Kushmandi Wooden Mask 2,4
7201,Madur 4,3
7385,Gobindobhog 2,4
7014,Dokra 8,5
7045,Santiniketan Leather 10,5
6581,Sundarban Honey 1,5
7063,Joynagar Moya 2,4
7109,Patachitra 2,3
6670,Patachitra 6,5
6637,Fazli 6,5
6979,Nakshi Kantha Saree 7,5
6662,Fazli 7,4
6637,Sitabhog 10,3
6681,Gobindobhog 7,3
6872,Santipur Tanter Saree 6,3
7413,Teracotta 1,3
6834,Chau Mask 8,4
6810,Gobindobhog 9,3
7141,Nakshi Kantha Saree 11,3
6693,Mihidana 2,5
6798,Nakshi Kantha Saree 16,3
7382,Dokra 10,3
7420,Mihidana 10,3
6563,Garad Saree 8,3
7242,Fazli 3,4
7325,Santipur Tanter Saree 5,5
7276,Santipur Tanter Saree 6,5
7496,Madur 4,3
7078,Teracotta 2,4
7134,Fazli 1,4
7178,Kalonunia 3,3
6923,Patachitra 3,4
6596,Gobindobhog 11,3
6846,Santipur Tanter Saree 7,3
7507,Santiniketan Leather 9,3
6802,Himsagar 10,4
7448,Sitabhog 6,4
6906,Sitabhog 8,5
7475,Sitabhog 4,4
6938,Patachitra 11,5
6807,Mihidana 8,4
7312,Himsagar 8,4
6958,Nakshi Kantha Saree 12,5
7252,Joynagar Moya 9,3
6713,Santipur Tanter Saree 1,5
7204,Teracotta 8,5
6874,Santipur Tanter Saree 2,3
6683,Fazli 5,5
6726,Santipur Tanter Saree 3,5
7403,Kushmandi Wooden Mask 4,4
7329,Kolkata Rasgulla 6,3
6860,Sitabhog 11,3
6949,Kalonunia 3,5
6891,Kolkata Rasgulla 9,3
6579,Fazli 9,4
6585,Kalonunia 2,4
7361,Teracotta 8,5
6549,Patachitra 5,3
6548,Dokra 12,3
7374,Sitabhog 4,5
6776,Patachitra 11,4
6655,Chau Mask 6,4
7327,Santiniketan Leather 9,3
6885,Kushmandi Wooden Mask 6,3
7292,Santipur Tanter Saree 10,3
6771,Kolkata Rasgulla 1,4
7410,Garad Saree 10,4
6844,Himsagar 6,4
6572,Sundarban Honey 5,5
7530,Fazli 6,4
7060,Dokra 14,5
7501,Dokra 13,4
7275,Patachitra 10,3
6976,Sitabhog 10,5
6742,Himsagar 10,4
6647,Baluchari Saree 10,5
7339,Himsagar 9,4
6692,Patachitra 7,3
7274,Kushmandi Wooden Mask 7,5
6838,Nakshi Kantha Saree 3,5
7495,Dokra 13,4
6823,Dokra 9,5
6986,Garad Saree 12,4
6552,Himsagar 3,4
7182,Himsagar 11,4
6583,Dokra 11,4
6647,Santiniketan Leather 7,3
6925,Santiniketan Leather 1,4
6731,Fazli 2,3
6997,Gobindobhog 1,5
6740,Kalonunia 1,4
7436,Baluchari Saree 1,3
6601,Kolkata Rasgulla 3,3
6950,Himsagar 8,4
7155,Teracotta 6,4
7289,Patachitra 7,5
6639,Kushmandi Wooden Mask 5,4
7313,Patachitra 11,5
7511,Santipur Tanter Saree 7,3
6583,Kalonunia 7,3
7355,Joynagar Moya 9,5
6724,Santiniketan Leather 5,3
7343,Gobindobhog 4,4
7533,Garad Saree 3,5
7055,Madur 8,5
7291,Mihidana 4,4
6565,Madur 4,4
6638,Joynagar Moya 9,3
7265,Sitabhog 10,3
7262,Kushmandi Wooden Mask 2,3
7098,Himsagar 6,5
6914,Himsagar 11,4
6703,Teracotta 5,3
7007,Gobindobhog 3,5
7238,Sitabhog 7,5
6965,Santiniketan Leather 7,3
6872,Joynagar Moya 8,3
7154,Kolkata Rasgulla 4,5
7285,Nakshi Kantha Saree 9,5
7167,Chau Mask 4,5
7255,Patachitra 10,5
7183,Santiniketan Leather 1,5
6946,Chau Mask 2,5
6975,Patachitra 5,3
7237,Kalonunia 7,4
7368,Patachitra 8,4
6675,Sundarban Honey 5,4
6625,Garad Saree 11,4
7475,Patachitra 17,4
6812,Sitabhog 3,4
7435,Santipur Tanter Saree 5,5
7309,Santipur Tanter Saree 5,5
7393,Garad Saree 3,3
7396,Nakshi Kantha Saree 1,3
7297,Patachitra 3,4
7473,Santipur Tanter Saree 10,5
7210,Santipur Tanter Saree 10,3
7522,Kushmandi Wooden Mask 11,4
7002,Garad Saree 3,4
7188,Garad Saree 1,4
7049,Kushmandi Wooden Mask 4,5
6727,Teracotta 1,5
6996,Sundarban Honey 1,4
7163,Kushmandi Wooden Mask 4,5
7012,Sitabhog 4,3
7314,Nakshi Kantha Saree 2,3
7002,Baluchari Saree 2,5
7286,Madur 7,4
6879,Nakshi Kantha Saree 5,4
6561,Sundarban Honey 1,3
6945,Kushmandi Wooden Mask 11,4
7179,Kushmandi Wooden Mask 2,5
6789,Himsagar 5,5
6875,Mihidana 5,4
6608,Joynagar Moya 10,3
6641,Kolkata Rasgulla 4,5
6961,Fazli 3,4
7521,Kolkata Rasgulla 5,5
7455,Teracotta 7,5
7525,Gobindobhog 9,5
7522,Kolkata Rasgulla 4,4
7123,Baluchari Saree 1,5
6905,Kushmandi Wooden Mask 1,5
6735,Himsagar 11,4
6600,Teracotta 5,3
6827,Chau Mask 5,5
6891,Mihidana 11,3
6919,Kushmandi Wooden Mask 8,4
7073,Fazli 8,4
6568,Kolkata Rasgulla 9,3
7254,Nakshi Kantha Saree 7,3
7338,Fazli 4,4
6592,Sitabhog 6,3
6605,Kushmandi Wooden Mask 10,5
7238,Santiniketan Leather 3,3
6980,Dokra 10,3
6658,Kalonunia 8,4
7531,Mihidana 5,3
6682,Joynagar Moya 3,4
6788,Dokra 8,4
7138,Mihidana 6,4
7034,Madur 7,3
7089,Garad Saree 10,4
7024,Nakshi Kantha Saree 17,3
7303,Fazli 5,5
6599,Santipur Tanter Saree 9,4
7100,Santipur Tanter Saree 10,4
7427,Teracotta 3,4
7232,Baluchari Saree 7,4
6875,Patachitra 12,3
6982,Patachitra 10,3
6838,Sundarban Honey 6,3
7365,Sundarban Honey 2,4
6803,Nakshi Kantha Saree 12,5
7223,Baluchari Saree 5,5
7341,Dokra 7,3
6774,Joynagar Moya 6,3
6604,Mihidana 3,5
6751,Himsagar 7,3
7101,Gobindobhog 1,4
7161,Madur 8,5
6642,Gobindobhog 1,5
7296,Dokra 3,5
7253,Dokra 1,3
7459,Joynagar Moya 7,5
7268,Gobindobhog 3,5
6984,Santipur Tanter Saree 6,3
7319,Baluchari Saree 3,4
7467,Joynagar Moya 1,3
6627,Santipur Tanter Saree 5,3
6860,Kolkata Rasgulla 7,4
7438,Patachitra 17,3
6619,Nakshi Kantha Saree 1,3
7267,Santipur Tanter Saree 1,4
6669,Santiniketan Leather 4,5
6726,Patachitra 5,4
6792,Santiniketan Leather 3,4
7101,Fazli 4,3
7478,Garad Saree 14,5
6564,Patachitra 10,3
6855,Santiniketan Leather 9,5
7321,Sundarban Honey 14,4
7078,Joynagar Moya 7,4
6700,Kolkata Rasgulla 1,4
6665,Garad Saree 2,5
6824,Sitabhog 2,4
6571,Sundarban Honey 3,5
7153,Patachitra 6,4
7124,Baluchari Saree 6,5
7358,Santipur Tanter Saree 2,5
6596,Nakshi Kantha Saree 1,3
7333,Dokra 2,5
6606,Joynagar Moya 7,3
6645,Mihidana 2,3
6965,Santiniketan Leather 8,3
7427,Gobindobhog 2,5
6660,Dokra 5,3
6837,Nakshi Kantha Saree 20,4
7211,Sundarban Honey 4,5
6816,Kushmandi Wooden Mask 8,4
6984,Himsagar 6,4
7088,Gobindobhog 2,4
7285,Mihidana 7,3
7138,Nakshi Kantha Saree 18,5
6604,Kalonunia 9,3
7208,Chau Mask 7,4
6730,Gobindobhog 5,4
6863,Madur 2,3
7327,Kalonunia 5,3
6774,Nakshi Kantha Saree 3,4
6859,Sitabhog 6,5
6684,Patachitra 5,4
6892,Kushmandi Wooden Mask 2,3
6810,Patachitra 1,4
6944,Chau Mask 6,3
6790,Nakshi Kantha Saree 6,5
6658,Mihidana 8,4
7339,Baluchari Saree 1,3
6697,Chau Mask 4,5
6889,Kolkata Rasgulla 11,3
7070,Baluchari Saree 3,4
7281,Patachitra 10,5
7415,Kolkata Rasgulla 1,3
7422,Garad Saree 6,5
7298,Chau Mask 8,3
7131,Fazli 7,5
7107,Dokra 1,5
6782,Kushmandi Wooden Mask 5,5
7076,Himsagar 2,4
7504,Himsagar 10,4
7382,Gobindobhog 9,5
7285,Kalonunia 6,3
6602,Garad Saree 6,3
7186,Kolkata Rasgulla 3,3
7395,Himsagar 2,5
6597,Santiniketan Leather 1,5
6714,Sundarban Honey 11,5
7339,Nakshi Kantha Saree 12,3
7304,Nakshi Kantha Saree 16,4
6611,Kushmandi Wooden Mask 6,5
6760,Dokra 1,5
7282,Kalonunia 5,4
6629,Santipur Tanter Saree 1,5
6783,Santipur Tanter Saree 1,3
7224,Himsagar 2,4
7442,Joynagar Moya 10,4
6730,Gobindobhog 6,5
6809,Madur 2,3
7492,Teracotta 1,3
6698,Kalonunia 4,5
7359,Sitabhog 2,5
6555,Kolkata Rasgulla 6,5
7359,Sundarban Honey 1,3
6640,Patachitra 12,4
7365,Baluchari Saree 9,3
6831,Dokra 3,5
6627,Himsagar 9,3
6677,Santiniketan Leather 6,4
6998,Fazli 2,4
7246,Joynagar Moya 2,5
6614,Kalonunia 11,4
7083,Joynagar Moya 3,4
7461,Gobindobhog 3,3
6900,Santiniketan Leather 2,5
6799,Dokra 2,5
7519,Kolkata Rasgulla 6,4
6760,Garad Saree 5,3
6948,Patachitra 6,5
6903,Sundarban Honey 2,5
6699,Nakshi Kantha Saree 1,3
6543,Sundarban Honey 6,5
6612,Patachitra 10,4
6794,Fazli 9,3
7330,Kushmandi Wooden Mask 5,4
7377,Nakshi Kantha Saree 20,3
7328,Dokra 3,4
6652,Garad Saree 14,3
7240,Chau Mask 3,4
6693,Chau Mask 5,4
7335,Joynagar Moya 10,4
7408,Chau Mask 5,3
6603,Sundarban Honey 1,3
6710,Baluchari Saree 2,4
6750,Dokra 12,4
6831,Mihidana 6,3
7256,Himsagar 7,3
6554,Kolkata Rasgulla 2,5
6898,Garad Saree 5,5
7367,Madur 8,3
7128,Dokra 4,3
6711,Fazli 5,3
7501,Dokra 14,3
6550,Gobindobhog 10,5
7183,Patachitra 1,4
7432,Nakshi Kantha Saree 1,4
7406,Gobindobhog 11,3
6861,Chau Mask 1,5
7102,Nakshi Kantha Saree 5,3
6783,Nakshi Kantha Saree 19,3
6846,Garad Saree 9,3
6779,Nakshi Kantha Saree 4,4
6944,Kushmandi Wooden Mask 1,3
7183,Nakshi Kantha Saree 3,5
7107,Mihidana 11,5
6679,Madur 2,3
7067,Nakshi Kantha Saree 6,4
7267,Nakshi Kantha Saree 10,4
6841,Mihidana 9,3
7431,Teracotta 1,5
7194,Kushmandi Wooden Mask 7,4
6917,Baluchari Saree 10,5
6583,Fazli 2,5
6912,Nakshi Kantha Saree 9,3
7413,Sitabhog 1,5
7226,Baluchari Saree 2,4
6608,Santiniketan Leather 8,5
6731,Fazli 5,5
7242,Kolkata Rasgulla 1,4
7259,Baluchari Saree 2,4
6690,Garad Saree 13,5
7214,Santipur Tanter Saree 1,3
7168,Kushmandi Wooden Mask 1,3
7128,Kushmandi Wooden Mask 6,5
7125,Sitabhog 6,5
6744,Gobindobhog 11,4
6605,Mihidana 11,5
6904,Mihidana 8,5
6962,Kalonunia 7,4
7178,Dokra 13,3
7282,Fazli 4,5
7420,Kushmandi Wooden Mask 9,4
6574,Kolkata Rasgulla 9,5
7461,Madur 5,5
7406,Patachitra 15,3
7309,Sitabhog 11,5
6583,Himsagar 9,3
7070,Garad Saree 7,4
6746,Sitabhog 3,5
7343,Nakshi Kantha Saree 16,3
6660,Madur 1,5
7107,Baluchari Saree 2,5
6736,Himsagar 4,3
7143,Mihidana 4,4
6766,Teracotta 2,3
6652,Garad Saree 13,3
6652,Fazli 8,5
6810,Santipur Tanter Saree 2,5
6991,Gobindobhog 8,5
7328,Kolkata Rasgulla 6,4
6666,Madur 7,3
6814,Chau Mask 1,4
6566,Baluchari Saree 4,3
6616,Gobindobhog 8,3
7326,Gobindobhog 10,4
6629,Sundarban Honey 10,5
7245,Teracotta 2,3
7106,Patachitra 13,5
6903,Himsagar 1,3
6656,Patachitra 10,5
7366,Nakshi Kantha Saree 11,4
7242,Dokra 6,4
6843,Mihidana 1,4
7090,Baluchari Saree 5,3
6684,Sundarban Honey 14,5
7160,Kolkata Rasgulla 5,5
6677,Dokra 11,5
7175,Garad Saree 8,4
7053,Kushmandi Wooden Mask 8,4
7177,Sundarban Honey 5,3
7210,Kushmandi Wooden Mask 4,3
7479,Himsagar 4,5
6637,Dokra 10,3
7230,Sundarban Honey 12,3
6677,Patachitra 8,3
7180,Kolkata Rasgulla 4,4
7524,Sundarban Honey 1,5
7361,Himsagar 8,3
6768,Nakshi Kantha Saree 7,5
6845,Madur 7,3
6997,Baluchari Saree 4,3
7223,Madur 8,3
7070,Himsagar 5,5
6988,Dokra 3,5
7531,Garad Saree 14,4
7188,Himsagar 10,4
6954,Garad Saree 3,5
7381,Sitabhog 7,5
7196,Baluchari Saree 10,5
7189,Fazli 1,5
6795,Nakshi Kantha Saree 3,5
7375,Santipur Tanter Saree 4,4
7435,Baluchari Saree 7,4
7221,Patachitra 3,3
7142,Joynagar Moya 7,3
6657,Baluchari Saree 6,4
7375,Madur 2,3
6592,Sundarban Honey 2,3
7175,Dokra 3,3
6807,Kolkata Rasgulla 3,5
7302,Dokra 3,4
7286,Kolkata Rasgulla 7,5
6581,Nakshi Kantha Saree 16,5
6852,Teracotta 5,4
6808,Santiniketan Leather 6,4
7173,Santiniketan Leather 8,5
6682,Santipur Tanter Saree 3,4
7260,Sundarban Honey 1,5
6941,Madur 1,5
7338,Fazli 10,3
6974,Santipur Tanter Saree 4,5
7180,Madur 8,4
7088,Patachitra 2,5
7444,Himsagar 7,4
6690,Sundarban Honey 5,5
6747,Kalonunia 6,4
7229,Sundarban Honey 7,3
6722,Garad Saree 11,3
6590,Fazli 6,5
6580,Teracotta 7,4
6566,Garad Saree 1,4
7145,Sundarban Honey 1,4
6836,Baluchari Saree 6,3
6593,Sundarban Honey 7,5
6873,Kalonunia 4,5
7154,Santipur Tanter Saree 7,5
7320,Madur 6,5
7427,Garad Saree 14,4
7458,Sitabhog 1,5
6638,Sitabhog 4,3
7359,Fazli 6,4
6835,Gobindobhog 3,3
6975,Mihidana 6,3
7375,Teracotta 2,5
6687,Fazli 8,5
7306,Mihidana 4,5
7516,Kolkata Rasgulla 1,3
7199,Kalonunia 4,3
6633,Fazli 1,5
6979,Sundarban Honey 9,4
7148,Sundarban Honey 12,4
6655,Santipur Tanter Saree 4,5
7011,Garad Saree 7,3
7144,Teracotta 8,4
6676,Garad Saree 6,5
6598,Garad Saree 5,3
6895,Dokra 8,4
7475,Fazli 9,5
7503,Chau Mask 7,4
6901,Madur 5,5
6541,Dokra 1,4
6965,Sundarban Honey 11,4
7355,Fazli 4,5
6546,Mihidana 6,4
7201,Garad Saree 12,5
7473,Nakshi Kantha Saree 18,3
6842,Nakshi Kantha Saree 17,4
6893,Chau Mask 2,5
6636,Garad Saree 3,3
7093,Joynagar Moya 7,3
6594,Kalonunia 2,5
6702,Kushmandi Wooden Mask 3,3
7120,Fazli 9,3
6787,Himsagar 6,5
6673,Teracotta 7,5
6945,Kushmandi Wooden Mask 8,5
7516,Patachitra 5,4
6650,Dokra 10,3
7411,Garad Saree 4,4
6769,Santiniketan Leather 10,4
7129,Himsagar 3,5
7350,Kalonunia 3,4
7499,Sitabhog 8,3
6911,Garad Saree 6,5
7060,Baluchari Saree 4,4
7012,Sundarban Honey 7,4
6901,Joynagar Moya 8,5
6888,Nakshi Kantha Saree 16,5
6590,Baluchari Saree 10,3
7293,Kalonunia 5,3
6692,Kolkata Rasgulla 2,3
7506,Mihidana 8,4
7101,Nakshi Kantha Saree 5,4
7365,Sundarban Honey 13,4
7015,Gobindobhog 9,5
6804,Nakshi Kantha Saree 10,3
6995,Mihidana 3,5
7161,Dokra 14,3
7044,Joynagar Moya 5,5
7047,Fazli 9,5
6736,Santiniketan Leather 5,3
6876,Dokra 7,3
6895,Dokra 6,3
6757,Sundarban Honey 7,4
6701,Madur 4,5
7140,Kolkata Rasgulla 9,3
7462,Joynagar Moya 8,4
7477,Sitabhog 7,3
7096,Nakshi Kantha Saree 9,5
7136,Gobindobhog 4,3
7138,Madur 4,5
7192,Santipur Tanter Saree 9,5
7217,Baluchari Saree 6,5
6930,Fazli 8,3
6845,Garad Saree 4,3
7355,Santiniketan Leather 3,5
7400,Dokra 5,3
6831,Sitabhog 5,5
7225,Sundarban Honey 1,5
6699,Santiniketan Leather 4,5
7457,Garad Saree 11,5
6781,Gobindobhog 10,5
6752,Kushmandi Wooden Mask 8,3
6708,Dokra 5,5
7528,Kalonunia 10,4
6679,Dokra 6,4
7502,Sundarban Honey 10,5
7452,Kushmandi Wooden Mask 2,5
6881,Santiniketan Leather 10,5
6609,Himsagar 4,5
7121,Gobindobhog 10,3
7144,Kolkata Rasgulla 2,5
6607,Kolkata Rasgulla 4,4
7292,Himsagar 5,5
6972,Nakshi Kantha Saree 18,4
6712,Joynagar Moya 5,5
6917,Joynagar Moya 10,4
6790,Gobindobhog 8,5
7302,Fazli 4,4
6662,Nakshi Kantha Saree 10,3
6815,Garad Saree 11,5
7481,Santipur Tanter Saree 6,3
7168,Kolkata Rasgulla 3,3
6764,Mihidana 4,3
6545,Sitabhog 5,4
6625,Nakshi Kantha Saree 16,3
7493,Santiniketan Leather 8,4
7228,Fazli 10,5
6805,Baluchari Saree 8,4
6643,Nakshi Kantha Saree 17,4
6884,Himsagar 9,5
6734,Baluchari Saree 10,4
7213,Gobindobhog 3,5
6694,Santiniketan Leather 6,5
7229,Patachitra 8,5
7012,Joynagar Moya 8,4
7190,Mihidana 11,4
7499,Mihidana 6,4
7357,Joynagar Moya 9,5
7211,Patachitra 14,5
7214,Patachitra 16,4
6634,Kalonunia 10,3
6607,Mihidana 2,3
6892,Baluchari Saree 1,4
7356,Sitabhog 10,3
7290,Madur 6,4
6927,Santiniketan Leather 5,4
6933,Kushmandi Wooden Mask 11,4
6770,Sitabhog 2,4
6659,Garad Saree 2,4
6894,Mihidana 11,5
7361,Chau Mask 1,3
6765,Nakshi Kantha Saree 3,4
7259,Nakshi Kantha Saree 19,3
7043,Patachitra 3,3
7217,Nakshi Kantha Saree 1,3
6698,Teracotta 4,4
7039,Kalonunia 1,4
7035,Kushmandi Wooden Mask 2,4
6586,Patachitra 15,5
7390,Himsagar 3,5
7008,Kalonunia 3,5
7396,Sitabhog 1,4
7533,Kolkata Rasgulla 5,4
7092,Himsagar 7,5
7436,Garad Saree 10,4
6592,Himsagar 11,3
6825,Kolkata Rasgulla 5,3
7464,Sitabhog 9,4
7014,Baluchari Saree 1,5
6548,Himsagar 1,4
6676,Garad Saree 4,5
6828,Kolkata Rasgulla 1,5
6621,Sitabhog 8,4
7501,Nakshi Kantha Saree 7,4
7295,Baluchari Saree 9,4
7260,Dokra 14,4
7313,Gobindobhog 7,3
7006,Kushmandi Wooden Mask 1,5
6848,Sitabhog 7,3
6720,Sitabhog 3,5
6564,Patachitra 13,4
6716,Fazli 1,3
7298,Nakshi Kantha Saree 16,4
7387,Kalonunia 10,5
7072,Kalonunia 5,3
6771,Nakshi Kantha Saree 12,5
7144,Himsagar 11,4
7289,Nakshi Kantha Saree 3,4
7268,Chau Mask 4,5
6987,Mihidana 2,4
7219,Nakshi Kantha Saree 20,3
6686,Teracotta 8,3
7312,Santiniketan Leather 7,3
7156,Teracotta 6,4
6627,Garad Saree 9,4
7408,Santipur Tanter Saree 4,3
7082,Fazli 5,3
6892,Joynagar Moya 7,3
7517,Santiniketan Leather 9,5
7513,Madur 5,4
7314,Santipur Tanter Saree 1,5
6965,Patachitra 11,5
7121,Santipur Tanter Saree 10,3
7258,Dokra 1,5
7108,Fazli 6,4
6838,Kolkata Rasgulla 11,4
7347,Kalonunia 8,5
6598,Himsagar 3,3
6700,Gobindobhog 11,4
7313,Sundarban Honey 2,3
7224,Sundarban Honey 4,5
7390,Teracotta 2,4
7490,Garad Saree 6,3
7446,Patachitra 1,3
7094,Garad Saree 8,4
7515,Dokra 12,3
6619,Madur 4,5
6963,Himsagar 4,4
7365,Patachitra 12,4
7138,Kushmandi Wooden Mask 7,3
7370,Nakshi Kantha Saree 16,3
7375,Gobindobhog 3,5
6830,Dokra 5,4
7514,Chau Mask 3,5
6869,Himsagar 1,3
7489,Madur 5,4
6859,Nakshi Kantha Saree 19,5
6567,Garad Saree 14,3
6992,Fazli 8,3
7476,Himsagar 3,3
6615,Santipur Tanter Saree 2,3
6722,Patachitra 10,3
7150,Baluchari Saree 1,4
7514,Santiniketan Leather 5,4
6875,Gobindobhog 5,4
6893,Dokra 12,4
6925,Kushmandi Wooden Mask 5,5
7031,Patachitra 1,4
7089,Sitabhog 1,4
7121,Santipur Tanter Saree 6,4
7155,Chau Mask 4,5
6642,Mihidana 1,3
7351,Himsagar 8,3
7498,Nakshi Kantha Saree 13,4
6625,Chau Mask 2,3
6788,Dokra 3,4
6790,Mihidana 11,5
6590,Kalonunia 1,3
7105,Kolkata Rasgulla 3,4
7248,Nakshi Kantha Saree 18,3
7182,Chau Mask 1,4
6985,Dokra 12,5
7186,Nakshi Kantha Saree 16,4
6899,Gobindobhog 8,3
6584,Sundarban Honey 5,4
7236,Santiniketan Leather 10,5
6910,Sitabhog 11,3
6647,Santipur Tanter Saree 3,4
7191,Baluchari Saree 10,3
7150,Himsagar 9,3
7419,Nakshi Kantha Saree 18,4
7162,Santiniketan Leather 4,3
7459,Garad Saree 1,3
6991,Gobindobhog 1,3
7517,Teracotta 2,4
7397,Nakshi Kantha Saree 5,3
7193,Nakshi Kantha Saree 4,3
6660,Himsagar 6,4
7374,Patachitra 9,5
6537,Santiniketan Leather 2,5
7378,Joynagar Moya 10,3
7315,Nakshi Kantha Saree 11,5
6646,Patachitra 8,3
6656,Patachitra 1,3
6725,Sitabhog 3,4
6761,Garad Saree 7,5
7439,Dokra 12,4
7207,Mihidana 8,3
6771,Joynagar Moya 6,3
7480,Mihidana 9,5
7409,Sitabhog 8,4
6898,Baluchari Saree 3,4
6847,Dokra 4,3
6949,Gobindobhog 1,3
6825,Nakshi Kantha Saree 7,3
6662,Garad Saree 13,3
6933,Garad Saree 8,3
6560,Santipur Tanter Saree 3,4
6824,Sundarban Honey 10,3
7497,Garad Saree 8,3
6780,Santiniketan Leather 7,4
6944,Kushmandi Wooden Mask 5,5
7003,Mihidana 2,3
7284,Joynagar Moya 10,4
6852,Mihidana 7,5
